,Date,Constant,Mkt
"13226-1",1974-09-25,0.018514990207324535,0.9502880537455034
"13227-1",1974-09-26,0.018592019150726707,0.95176501856531093
"13228-1",1974-09-27,0.018673263344480651,0.95096906433630823
"13229-1",1974-09-30,0.018763963333619339,0.94361320936384974
"13230-1",1974-10-01,0.018847269369567918,0.94201893695656846
"13231-1",1974-10-02,0.018928372723096009,0.94059123442771464
"13232-1",1974-10-03,0.019015892412863125,0.93929010899026566
"13233-1",1974-10-04,0.019106596099273815,0.9362407243645553
"13234-1",1974-10-07,0.01919989279585594,0.93325101839118896
"13235-1",1974-10-08,0.01929835716925532,0.93666681842190747
"13236-1",1974-10-09,0.019391065132040773,0.94030973551298547
"13237-1",1974-10-10,0.019486602018527907,0.94788705113059235
"13238-1",1974-10-11,0.019569263411646023,0.94293375316175776
"13239-1",1974-10-14,0.019650810475896254,0.93724403415647672
"13240-1",1974-10-15,0.019722993912184735,0.92453498380177512
"13241-1",1974-10-16,0.01979457034600153,0.91215124149749593
"13242-1",1974-10-17,0.019869692614115402,0.89811202075818697
"13243-1",1974-10-18,0.019952338477018397,0.88674436596821582
"13244-1",1974-10-21,0.020046046233878879,0.88039580511898563
"13245-1",1974-10-22,0.020147893228970346,0.8785698342045789
"13246-1",1974-10-23,0.020243344458519139,0.87737471972407821
"13247-1",1974-10-24,0.020335184126998904,0.87917195428792028
"13248-1",1974-10-25,0.020429836053022333,0.87985962299705178
"13249-1",1974-10-28,0.020521376462130331,0.88059844327024572
"13250-1",1974-10-29,0.02060890263257107,0.8814560487743982
"13251-1",1974-10-30,0.020698921599820164,0.88511669710384577
"13252-1",1974-10-31,0.020788281568853366,0.88835700350153157
"13253-1",1974-11-01,0.020868807303401155,0.89252678047914147
"13254-1",1974-11-04,0.020950330342879263,0.89668672038208586
"13255-1",1974-11-05,0.021034917571996534,0.89988956320317126
"13256-1",1974-11-06,0.021119767153136411,0.90331322740906239
"13257-1",1974-11-07,0.021195742309328889,0.9070870287822983
"13258-1",1974-11-08,0.021271849320342325,0.91089291090311408
"13259-1",1974-11-11,0.021354527632230644,0.91424507357691842
"13260-1",1974-11-12,0.021433007761980601,0.91715553563781593
"13261-1",1974-11-13,0.021510777534319452,0.92052143466105407
"13262-1",1974-11-14,0.021588976097779732,0.92381825268498863
"13263-1",1974-11-15,0.021668061615119749,0.92703050081561689
"13264-1",1974-11-18,0.021747854562956061,0.92990781203051176
"13265-1",1974-11-19,0.02183349799200204,0.92591797295878475
"13266-1",1974-11-20,0.021917806659063118,0.92265224384568523
"13267-1",1974-11-21,0.022002398580689614,0.91934460584056144
"13268-1",1974-11-22,0.022087864732696708,0.91617781195579207
"13269-1",1974-11-25,0.022171863538696678,0.91248997570518409
"13270-1",1974-11-26,0.022253858289654305,0.90886803049914966
"13271-1",1974-11-27,0.02233368740826194,0.90456965183218674
"13272-1",1974-11-29,0.022409648640724814,0.89950824304982757
"13273-1",1974-12-02,0.022490436459013226,0.89455791911420879
"13274-1",1974-12-03,0.022566212474521532,0.89374363242624943
"13275-1",1974-12-04,0.022644307190492916,0.89180867319818447
"13276-1",1974-12-05,0.022720822698619376,0.8897698688637703
"13277-1",1974-12-06,0.022795923934617351,0.88863315783429631
"13278-1",1974-12-09,0.022869940750305497,0.88812040061127062
"13279-1",1974-12-10,0.022948871049159488,0.88846385692364971
"13280-1",1974-12-11,0.02302960067739232,0.89015024292529943
"13281-1",1974-12-12,0.023113220964127695,0.89244489488121048
"13282-1",1974-12-13,0.023191194143618296,0.895500795669111
"13283-1",1974-12-16,0.023268889633400541,0.89860965115859059
"13284-1",1974-12-17,0.02334697250066637,0.90160133057267133
"13285-1",1974-12-18,0.023427847825111134,0.9058049390498697
"13286-1",1974-12-19,0.023507134318517638,0.90976824834419623
"13287-1",1974-12-20,0.023576212704621024,0.91497339207156358
"13288-1",1974-12-23,0.023642549695327367,0.92121507627739341
"13289-1",1974-12-24,0.023707609027392509,0.92807427748363858
"13290-1",1974-12-26,0.02377818207634445,0.93729018010138032
"13291-1",1974-12-27,0.0238491708303381,0.94662499351649498
"13292-1",1974-12-30,0.023913866521601566,0.95682882358335397
"13293-1",1974-12-31,0.023978322328465512,0.96703896335062622
"13294-1",1975-01-02,0.024038666975427864,0.97430239167618826
"13295-1",1975-01-03,0.024093291357589419,0.97690154056233469
"13296-1",1975-01-06,0.024141615764792439,0.97784360150614535
"13297-1",1975-01-07,0.024184607316650127,0.977418024468789
"13298-1",1975-01-08,0.024226477316329438,0.97699244743143265
"13299-1",1975-01-09,0.024265389257509415,0.97769505844262239
"13300-1",1975-01-10,0.024305346035237325,0.97894731800216028
"13301-1",1975-01-13,0.024343391508813927,0.97886733773964996
"13302-1",1975-01-14,0.024371598222696789,0.97991956267580482
"13303-1",1975-01-15,0.024403514999590821,0.98002032301034803
"13304-1",1975-01-16,0.024438302207360395,0.98076284350438458
"13305-1",1975-01-17,0.02446728042359015,0.98125707307521404
"13306-1",1975-01-20,0.024491252756131201,0.98379219071490442
"13307-1",1975-01-21,0.024515696657691523,0.98632730835459481
"13308-1",1975-01-22,0.024542158582047575,0.98857711975426177
"13309-1",1975-01-23,0.024570657718875157,0.99155032836271662
"13310-1",1975-01-24,0.024591210270422607,0.99319103619221405
"13311-1",1975-01-27,0.024613205153012352,0.99542452152151739
"13312-1",1975-01-28,0.02462734909724518,0.98901065517498155
"13313-1",1975-01-29,0.024640746567887725,0.98248389010639092
"13314-1",1975-01-30,0.024660582918390312,0.97923852196499017
"13315-1",1975-01-31,0.024673191938380617,0.97867833198468979
"13316-1",1975-02-03,0.024687748846688423,0.97874577660212381
"13317-1",1975-02-04,0.024699532304616263,0.97768249143396146
"13318-1",1975-02-05,0.024722040408522033,0.97549084104829809
"13319-1",1975-02-06,0.024742903230277686,0.97241744214657977
"13320-1",1975-02-07,0.0247545270850923,0.96973893995206906
"13321-1",1975-02-10,0.024769072723874363,0.96703161828001416
"13322-1",1975-02-11,0.024779746068423175,0.96470624646442671
"13323-1",1975-02-12,0.024792102342403071,0.96247494040995119
"13324-1",1975-02-13,0.024803990958559816,0.9600022302769633
"13325-1",1975-02-14,0.024814204984074828,0.95680274621782491
"13326-1",1975-02-18,0.024822964633792782,0.9533593892479757
"13327-1",1975-02-19,0.024830203715813876,0.95025599509554559
"13328-1",1975-02-20,0.024841909810965731,0.94784289134379163
"13329-1",1975-02-21,0.024862586337841934,0.9481727069571132
"13330-1",1975-02-24,0.024888478262528744,0.94925701843523236
"13331-1",1975-02-25,0.024914686460199554,0.95020822661647353
"13332-1",1975-02-26,0.02494065030716534,0.95134019918006141
"13333-1",1975-02-27,0.024965380200320526,0.95212731829279473
"13334-1",1975-02-28,0.024991498888620952,0.95314274740920824
"13335-1",1975-03-03,0.025024768755941791,0.95618023098642002
"13336-1",1975-03-04,0.025055919780566316,0.9580264408108069
"13337-1",1975-03-05,0.025078762077380537,0.95798769831291419
"13338-1",1975-03-06,0.02509679859674389,0.95913401943429044
"13339-1",1975-03-07,0.025110692280393938,0.95908167747080353
"13340-1",1975-03-10,0.025123678910299544,0.95880566381126975
"13341-1",1975-03-11,0.025134276916604307,0.95794848952185219
"13342-1",1975-03-12,0.025141561860404206,0.95766864273403773
"13343-1",1975-03-13,0.025148563168916456,0.95747272638968761
"13344-1",1975-03-14,0.025155607843510411,0.95728051719635987
"13345-1",1975-03-17,0.025162515334607283,0.95702696606045645
"13346-1",1975-03-18,0.025167586198102897,0.95595216231585489
"13347-1",1975-03-19,0.025169846282409838,0.95570909550264949
"13348-1",1975-03-20,0.025170883106716963,0.95582398129527679
"13349-1",1975-03-21,0.025167735502592704,0.95687440588815742
"13350-1",1975-03-24,0.025165374610211271,0.95787051149249836
"13351-1",1975-03-25,0.025163883517167036,0.95820886285816431
"13352-1",1975-03-26,0.025162084254373444,0.95848844705809877
"13353-1",1975-03-27,0.025156491577880934,0.95657290440233755
"13354-1",1975-03-31,0.025150267100198499,0.9545867338774523
"13355-1",1975-04-01,0.025142034951367468,0.95297021900549983
"13356-1",1975-04-02,0.025140302578501739,0.94962269183484649
"13357-1",1975-04-03,0.025135567756295264,0.9465022140186623
"13358-1",1975-04-04,0.025129245588708014,0.94391929429504096
"13359-1",1975-04-07,0.025123646461197503,0.94119611544528947
"13360-1",1975-04-08,0.025124460982421538,0.93703899708844607
"13361-1",1975-04-09,0.025126532636695387,0.93312161071840294
"13362-1",1975-04-10,0.025132752473829473,0.93193197479401257
"13363-1",1975-04-11,0.025136700950913454,0.92998060563972218
"13364-1",1975-04-14,0.025144089118737483,0.92868517651915494
"13365-1",1975-04-15,0.025151738090192756,0.92752265875161155
"13366-1",1975-04-16,0.025155648921849544,0.92554896287577826
"13367-1",1975-04-17,0.025159412634728755,0.9235564023191194
"13368-1",1975-04-18,0.025163169517372769,0.92156220239894404
"13369-1",1975-04-21,0.025164867593224172,0.9201772234559713
"13370-1",1975-04-22,0.025166342623616136,0.91871304292502265
"13371-1",1975-04-23,0.025164183355345326,0.91757148970287172
"13372-1",1975-04-24,0.025157899853897572,0.91784017735438084
"13373-1",1975-04-25,0.025155186154462609,0.91808539080198093
"13374-1",1975-04-28,0.025152555286876457,0.9183496681667328
"13375-1",1975-04-29,0.025149989918596519,0.91860576206998623
"13376-1",1975-04-30,0.025151853120704063,0.91774068712094858
"13377-1",1975-05-01,0.025158161856417043,0.91928731942123498
"13378-1",1975-05-02,0.025165917929971981,0.92123843967322971
"13379-1",1975-05-05,0.025174071488056459,0.9233516135174259
"13380-1",1975-05-06,0.025179274156707853,0.92453337731680463
"13381-1",1975-05-07,0.025188515329709581,0.92402881710830476
"13382-1",1975-05-08,0.025195949159159715,0.92324496694298863
"13383-1",1975-05-09,0.02520401008434681,0.92261162958478893
"13384-1",1975-05-12,0.025208745077620949,0.92072073446600211
"13385-1",1975-05-13,0.025215719083935984,0.91886664744503732
"13386-1",1975-05-14,0.025221839835125198,0.91678532257393475
"13387-1",1975-05-15,0.025227257258940875,0.91453287564774022
"13388-1",1975-05-16,0.025232782606079689,0.91225346091346582
"13389-1",1975-05-19,0.02523573993556142,0.91076772100644587
"13390-1",1975-05-20,0.025236875242724374,0.90923405628647058
"13391-1",1975-05-21,0.025236764630630393,0.90786834562473862
"13392-1",1975-05-22,0.025237071047363977,0.90634769577786423
"13393-1",1975-05-23,0.025237681793731998,0.90486606937527048
"13394-1",1975-05-27,0.025242558852044406,0.90519394495976357
"13395-1",1975-05-28,0.025244730195400449,0.90561078136670226
"13396-1",1975-05-29,0.025248359361600043,0.90571126952552761
"13397-1",1975-05-30,0.025256803775156978,0.90582758966858257
"13398-1",1975-06-02,0.02526368690885886,0.90511231357040123
"13399-1",1975-06-03,0.025269197699513531,0.90375631821413371
"13400-1",1975-06-04,0.025275381628651915,0.90247335854289557
"13401-1",1975-06-05,0.025278850115782174,0.90136003208160753
"13402-1",1975-06-06,0.025283213471920203,0.90027907012013408
"13403-1",1975-06-09,0.025287007150937929,0.89921871152618638
"13404-1",1975-06-10,0.025288789704640824,0.89897828441991556
"13405-1",1975-06-11,0.025291633730754742,0.89844469729281073
"13406-1",1975-06-12,0.025293132778950754,0.89785804455738671
"13407-1",1975-06-13,0.025296511961234499,0.89695612683100934
"13408-1",1975-06-16,0.025300164977099238,0.89609742511691037
"13409-1",1975-06-17,0.025305254745547595,0.89569221575440439
"13410-1",1975-06-18,0.025311859383309397,0.89486862611665152
"13411-1",1975-06-19,0.025318319217037706,0.89405455846190185
"13412-1",1975-06-20,0.025330150010626797,0.89638381124316813
"13413-1",1975-06-23,0.025340866528710173,0.89846393848988104
"13414-1",1975-06-24,0.025352852223468229,0.90097804818757166
"13415-1",1975-06-25,0.025362103115398917,0.90291668781501888
"13416-1",1975-06-26,0.025370660686959368,0.90475958599310169
"13417-1",1975-06-27,0.025378947108871376,0.90658287097043544
"13418-1",1975-06-30,0.02538430298093269,0.90838688532029066
"13419-1",1975-07-01,0.025387669671439187,0.90988351017020574
"13420-1",1975-07-02,0.025390955124096837,0.91139108615224373
"13421-1",1975-07-03,0.025394403718686134,0.91285628716089162
"13422-1",1975-07-07,0.025394936427331406,0.9139859396525204
"13423-1",1975-07-08,0.02539649499077988,0.91483564197410538
"13424-1",1975-07-09,0.025397425301635138,0.91572252550765665
"13425-1",1975-07-10,0.025398424007563074,0.91664381494679048
"13426-1",1975-07-11,0.025397625068084708,0.91752964166725903
"13427-1",1975-07-14,0.02539499297586164,0.91842752278210893
"13428-1",1975-07-15,0.025390352665937071,0.91896225040262858
"13429-1",1975-07-16,0.025384323056389938,0.9192914243799597
"13430-1",1975-07-17,0.025378561454715443,0.91953336160417842
"13431-1",1975-07-18,0.025372988502216292,0.91971947570047508
"13432-1",1975-07-21,0.025367019866502354,0.91994982248065094
"13433-1",1975-07-22,0.025360667580594545,0.9202722513213909
"13434-1",1975-07-23,0.025351413783265365,0.92168222177334791
"13435-1",1975-07-24,0.025340248911895336,0.92400956768025555
"13436-1",1975-07-25,0.025335146079874141,0.92563931829274493
"13437-1",1975-07-28,0.025331700009037821,0.92682239507305608
"13438-1",1975-07-29,0.025331852167441455,0.92713000986311456
"13439-1",1975-07-30,0.02533447071761856,0.92691052568407695
"13440-1",1975-07-31,0.025337769434102143,0.92684758315299542
"13441-1",1975-08-01,0.025339224634652234,0.92679070189208757
"13442-1",1975-08-04,0.025343828673716769,0.92571922447770172
"13443-1",1975-08-05,0.025347247082245328,0.92502977242782058
"13444-1",1975-08-06,0.025349818233712015,0.92465510273852347
"13445-1",1975-08-07,0.025354043945579458,0.92427499304329774
"13446-1",1975-08-08,0.025363878089571901,0.92380268392157716
"13447-1",1975-08-11,0.025373097832556039,0.92340107761579304
"13448-1",1975-08-12,0.025383688803299265,0.92321136801403336
"13449-1",1975-08-13,0.025394655736964686,0.92310200642139273
"13450-1",1975-08-14,0.025405614299511502,0.92299600266932835
"13451-1",1975-08-15,0.025418481427308227,0.92252604051257048
"13452-1",1975-08-18,0.025430904321304505,0.9219479946898923
"13453-1",1975-08-19,0.025446640531362964,0.92113028514850437
"13454-1",1975-08-20,0.025461521095020059,0.92075425865148974
"13455-1",1975-08-21,0.025473500995982806,0.92231425293445013
"13456-1",1975-08-22,0.025488605478837523,0.92375096798982381
"13457-1",1975-08-25,0.025501478868667615,0.924168037501089
"13458-1",1975-08-26,0.025515236874541027,0.92486141609675521
"13459-1",1975-08-27,0.025529243190496837,0.92545927410978734
"13460-1",1975-08-28,0.025543352844829666,0.92607344083321919
"13461-1",1975-08-29,0.025558824163577822,0.92769940895263536
"13462-1",1975-09-02,0.025571894802505119,0.92875706944389969
"13463-1",1975-09-03,0.025584294631036369,0.93015879543718427
"13464-1",1975-09-04,0.025600440803446301,0.93212712879848059
"13465-1",1975-09-05,0.025615471318644785,0.93403677170068655
"13466-1",1975-09-08,0.025629100966024887,0.93624119179625309
"13467-1",1975-09-09,0.025647988478815553,0.93870492082057377
"13468-1",1975-09-10,0.025666547516792204,0.94131552817652631
"13469-1",1975-09-11,0.025687802206302318,0.94288916513414034
"13470-1",1975-09-12,0.025708081361845884,0.94458789242499752
"13471-1",1975-09-15,0.025726760121284806,0.94641290579343829
"13472-1",1975-09-16,0.025744646061456242,0.94838128762593843
"13473-1",1975-09-17,0.025760356871767857,0.9510290694586514
"13474-1",1975-09-18,0.025777090031465211,0.95374071728720378
"13475-1",1975-09-19,0.025795318969397886,0.95735234964999816
"13476-1",1975-09-22,0.025807412250960043,0.95648550086601536
"13477-1",1975-09-23,0.025815714851714161,0.95666557148673914
"13478-1",1975-09-24,0.025826797775226701,0.9567085213446096
"13479-1",1975-09-25,0.025834856762921583,0.95580694736824312
"13480-1",1975-09-26,0.025839776175141646,0.95509117958268896
"13481-1",1975-09-29,0.025846745305950852,0.95471237384674656
"13482-1",1975-09-30,0.0258485420924301,0.95644232182693056
"13483-1",1975-10-01,0.025850738471208751,0.95798570823117879
"13484-1",1975-10-02,0.025853195454403337,0.95942970147348594
"13485-1",1975-10-03,0.025855755732888858,0.96090392117506285
"13486-1",1975-10-06,0.02586121167577159,0.96463452647668635
"13487-1",1975-10-07,0.02586613541916891,0.96818665103371992
"13488-1",1975-10-08,0.025868946098248521,0.97184298830862059
"13489-1",1975-10-09,0.025867960154325662,0.97398889909951214
"13490-1",1975-10-10,0.025862142729785272,0.97541996881019388
"13491-1",1975-10-13,0.025855247586219071,0.97688647269352402
"13492-1",1975-10-14,0.025851477950169312,0.97973000242683239
"13493-1",1975-10-15,0.025841313453052905,0.98265763445607213
"13494-1",1975-10-16,0.025832813606844186,0.98554695420875837
"13495-1",1975-10-17,0.025818096048487546,0.98808874077629338
"13496-1",1975-10-20,0.025805211768828176,0.99026887066532809
"13497-1",1975-10-21,0.025788476375862703,0.99125877054191336
"13498-1",1975-10-22,0.025768444335701954,0.9914032284136417
"13499-1",1975-10-23,0.025745701258343797,0.9913872418243781
"13500-1",1975-10-24,0.025718523623460565,0.99067139990050512
"13501-1",1975-10-27,0.025686980473688639,0.99186454889231712
"13502-1",1975-10-28,0.025651267430130596,0.99320850937217464
"13503-1",1975-10-29,0.025612909072460888,0.99388276303312029
"13504-1",1975-10-30,0.025572365926530807,0.9955267668744181
"13505-1",1975-10-31,0.025529771023219506,0.99729894365756988
"13506-1",1975-11-03,0.025484062432191347,0.99933729414488282
"13507-1",1975-11-04,0.025436510724949384,1.0019452804906444
"13508-1",1975-11-05,0.025389343067749655,1.0046050380589815
"13509-1",1975-11-06,0.025338563345740171,1.0062790828787491
"13510-1",1975-11-07,0.02528193330717245,1.0071260152279786
"13511-1",1975-11-10,0.025223651305390542,1.0080598510440133
"13512-1",1975-11-11,0.025163728807396542,1.008993686860048
"13513-1",1975-11-12,0.025104978149705085,1.0101586953134902
"13514-1",1975-11-13,0.025043684103902553,1.0100944353640922
"13515-1",1975-11-14,0.024982014201589398,1.0100363542814346
"13516-1",1975-11-17,0.024919218433718308,1.010022693809645
"13517-1",1975-11-18,0.024857692764391856,1.0102136543579583
"13518-1",1975-11-19,0.024792982547293899,1.0109490772631293
"13519-1",1975-11-20,0.024729467372619027,1.0112522922144589
"13520-1",1975-11-21,0.024664893513720774,1.0116982213189938
"13521-1",1975-11-24,0.024605556477789229,1.0120580600397235
"13522-1",1975-11-25,0.024546516025014141,1.0124452024452291
"13523-1",1975-11-26,0.024488387056973124,1.0131080557747079
"13524-1",1975-11-28,0.024433633075648387,1.0141038062484151
"13525-1",1975-12-01,0.024378331995311593,1.0150491903454721
"13526-1",1975-12-02,0.02432086338349889,1.0164150436259847
"13527-1",1975-12-03,0.024266138651069521,1.0163825547145686
"13528-1",1975-12-04,0.024213961467020928,1.0146162237471492
"13529-1",1975-12-05,0.024165558785905303,1.0130112245378242
"13530-1",1975-12-08,0.024116945324312435,1.0114810717232827
"13531-1",1975-12-09,0.024066272707298577,1.0098561351536715
"13532-1",1975-12-10,0.024014274703048667,1.0081919790851728
"13533-1",1975-12-11,0.023960595537972789,1.0060303511582624
"13534-1",1975-12-12,0.023904398579035386,1.0040756787091851
"13535-1",1975-12-15,0.023848981487276464,1.0021004933452695
"13536-1",1975-12-16,0.023793185455853294,1.0001016356836463
"13537-1",1975-12-17,0.023737854607150669,0.99824654798962886
"13538-1",1975-12-18,0.023681922038406984,0.99633408707606164
"13539-1",1975-12-19,0.023627286792249173,0.99457091686800958
"13540-1",1975-12-22,0.023573999292374147,0.9925197163138052
"13541-1",1975-12-23,0.023516355912700931,0.99151399519319527
"13542-1",1975-12-24,0.023461665394883955,0.99107137711060267
"13543-1",1975-12-26,0.023409687850163972,0.9913780345074088
"13544-1",1975-12-29,0.023358830103734692,0.99201605112227176
"13545-1",1975-12-30,0.023307809514889546,0.99266263425384649
"13546-1",1975-12-31,0.023258231426707021,0.99312899183317338
"13547-1",1976-01-02,0.023206310909540302,0.99311784777010437
"13548-1",1976-01-05,0.023157652483480631,0.99395400901021924
"13549-1",1976-01-06,0.023107641562496249,0.99399863111270226
"13550-1",1976-01-07,0.023056421343200989,0.99356612902116148
"13551-1",1976-01-08,0.023006893921140706,0.99342304459214847
"13552-1",1976-01-09,0.022956927001111939,0.99318169885722696
"13553-1",1976-01-12,0.022905476467048939,0.99273060111026246
"13554-1",1976-01-13,0.022853214624533009,0.99193272970490431
"13555-1",1976-01-14,0.022805920192509179,0.98995893419242809
"13556-1",1976-01-15,0.022757003467074249,0.98714237999208176
"13557-1",1976-01-16,0.022708601254980317,0.98424970103794329
"13558-1",1976-01-19,0.022659836324087405,0.98130454864959116
"13559-1",1976-01-20,0.022614887490009644,0.97987757009398357
"13560-1",1976-01-21,0.022571451735083823,0.97869435829243878
"13561-1",1976-01-22,0.022525186128622206,0.97796705371985593
"13562-1",1976-01-23,0.022477931743700268,0.97730151797299336
"13563-1",1976-01-26,0.022428201131241051,0.97569970354154534
"13564-1",1976-01-27,0.022379768543317597,0.9742728671331653
"13565-1",1976-01-28,0.022336272588403819,0.97200201423131627
"13566-1",1976-01-29,0.02229537570530242,0.96933807054907639
"13567-1",1976-01-30,0.022256610202791582,0.96784441883578587
"13568-1",1976-02-02,0.022219315681122249,0.96670382558330081
"13569-1",1976-02-03,0.022187824801844825,0.96583037633237101
"13570-1",1976-02-04,0.022160232674050571,0.96549531039417003
"13571-1",1976-02-05,0.022136266948273989,0.96619756253550038
"13572-1",1976-02-06,0.022115337001290866,0.96559226509682772
"13573-1",1976-02-09,0.022092725626977353,0.96545687667117164
"13574-1",1976-02-10,0.022065903914701913,0.96494772424540809
"13575-1",1976-02-11,0.022038492621076877,0.96428543219607876
"13576-1",1976-02-12,0.022012000073935147,0.96375303169467497
"13577-1",1976-02-13,0.021983971297051104,0.96340246532907781
"13578-1",1976-02-17,0.021958242416563738,0.9627418652825569
"13579-1",1976-02-18,0.021929771882702186,0.96255000590658069
"13580-1",1976-02-19,0.021899630333730838,0.96192411206689188
"13581-1",1976-02-20,0.021868867240243749,0.96097329099578355
"13582-1",1976-02-23,0.021837316852927991,0.95984903825831402
"13583-1",1976-02-24,0.021808241164461267,0.9584888262196799
"13584-1",1976-02-25,0.021780876895469134,0.95740433483295362
"13585-1",1976-02-26,0.021757525420474069,0.9561087457008749
"13586-1",1976-02-27,0.021737424877508744,0.95323122988478548
"13587-1",1976-03-01,0.021719693668324564,0.94982398731643902
"13588-1",1976-03-02,0.021700644597767677,0.94627808945471381
"13589-1",1976-03-03,0.021681283297063408,0.94267265011996659
"13590-1",1976-03-04,0.021659206333420163,0.93956722302953311
"13591-1",1976-03-05,0.021639570129165248,0.93568337689977987
"13592-1",1976-03-08,0.021622731266667687,0.93190989885864306
"13593-1",1976-03-09,0.021603378836410361,0.92730172407606959
"13594-1",1976-03-10,0.021586697122833974,0.92293063661495311
"13595-1",1976-03-11,0.02157504589280065,0.91913843712310794
"13596-1",1976-03-12,0.021565455771009007,0.91590870280755754
"13597-1",1976-03-15,0.021555915728926456,0.9126646433875637
"13598-1",1976-03-16,0.021548064887864083,0.90879854713002672
"13599-1",1976-03-17,0.021542462873153419,0.90565705156440224
"13600-1",1976-03-18,0.021534151429409482,0.90254228087989552
"13601-1",1976-03-19,0.021526915711645642,0.89928249875671828
"13602-1",1976-03-22,0.021522249886202903,0.89609876224970975
"13603-1",1976-03-23,0.021516898171062046,0.89290149498000759
"13604-1",1976-03-24,0.021517188259938778,0.89211567678624015
"13605-1",1976-03-25,0.021515892678604931,0.89079286780007338
"13606-1",1976-03-26,0.021512705996729688,0.88981203357551975
"13607-1",1976-03-29,0.021510584463878567,0.88886622023629258
"13608-1",1976-03-30,0.021510751964745441,0.8876193636231906
"13609-1",1976-03-31,0.021512177696098044,0.88619875643891033
"13610-1",1976-04-01,0.021514355493744978,0.8849314571641359
"13611-1",1976-04-02,0.021517921713338207,0.88346786404872568
"13612-1",1976-04-05,0.021522950846998234,0.88201870061722321
"13613-1",1976-04-06,0.021530161754893511,0.88139448104903351
"13614-1",1976-04-07,0.021535806159249923,0.88081661584591409
"13615-1",1976-04-08,0.021544322722472746,0.87913388093436873
"13616-1",1976-04-09,0.021553475161173216,0.87724625878876783
"13617-1",1976-04-12,0.021562632315465773,0.87535700868861499
"13618-1",1976-04-13,0.021573434931152182,0.87336496688926446
"13619-1",1976-04-14,0.021586137555725794,0.87177898090654937
"13620-1",1976-04-15,0.02159894406203702,0.87017216029406652
"13621-1",1976-04-19,0.021610677466425001,0.86844890786856632
"13622-1",1976-04-20,0.021620539819924931,0.86631348471144631
"13623-1",1976-04-21,0.021627184679654216,0.8626335636706487
"13624-1",1976-04-22,0.021633852595345792,0.85895637162334948
"13625-1",1976-04-23,0.021638399014473179,0.85541868435183765
"13626-1",1976-04-26,0.021642066362827821,0.85207175585472383
"13627-1",1976-04-27,0.02164860912105402,0.84879100549603814
"13628-1",1976-04-28,0.021656108740885447,0.84534666044129192
"13629-1",1976-04-29,0.0216659970363637,0.84203582817003986
"13630-1",1976-04-30,0.021676483175513087,0.83871909897333152
"13631-1",1976-05-03,0.021687458876685432,0.83533798481234911
"13632-1",1976-05-04,0.021697357248729135,0.83225086788354241
"13633-1",1976-05-05,0.021709881640868036,0.82964725801393957
"13634-1",1976-05-06,0.021718785034087178,0.82757939256393509
"13635-1",1976-05-07,0.021727600632599153,0.82550315600333779
"13636-1",1976-05-10,0.021739586539902784,0.82421911409135018
"13637-1",1976-05-11,0.021756207312392646,0.82479421898218896
"13638-1",1976-05-12,0.021769958651591221,0.82546366756763812
"13639-1",1976-05-13,0.021786375050613087,0.82598415513543777
"13640-1",1976-05-14,0.02179907364487484,0.82718917091745148
"13641-1",1976-05-17,0.02181496689623557,0.82760641158029946
"13642-1",1976-05-18,0.021831496998747577,0.82796502321211551
"13643-1",1976-05-19,0.02184752796283462,0.82830558263146037
"13644-1",1976-05-20,0.021863669499785684,0.82864432429596369
"13645-1",1976-05-21,0.021883350191308385,0.82971615517021635
"13646-1",1976-05-24,0.021902965556368115,0.83079958448636804
"13647-1",1976-05-25,0.021922186375381337,0.83209835272273514
"13648-1",1976-05-26,0.021947735234368073,0.8332098680944684
"13649-1",1976-05-27,0.021972880850582566,0.83432933836372258
"13650-1",1976-05-28,0.022000148379179529,0.83537206596749969
"13651-1",1976-06-01,0.022026693277015737,0.83624135086085949
"13652-1",1976-06-02,0.022054805566311789,0.83696634043127871
"13653-1",1976-06-03,0.022085512260599155,0.83793870312708929
"13654-1",1976-06-04,0.0221186587558686,0.83887095688580382
"13655-1",1976-06-07,0.022153966545295254,0.83917787483565232
"13656-1",1976-06-08,0.022190077553156537,0.83934746647314296
"13657-1",1976-06-09,0.02222501946232126,0.83946324402580175
"13658-1",1976-06-10,0.022259663082264972,0.83958490602412972
"13659-1",1976-06-11,0.022293551407910107,0.8395153522648241
"13660-1",1976-06-14,0.022328335641912202,0.8397904389140648
"13661-1",1976-06-15,0.022362311382723352,0.83980236045476853
"13662-1",1976-06-16,0.022393951553399873,0.84013680370315713
"13663-1",1976-06-17,0.022426804999095835,0.84069064799684301
"13664-1",1976-06-18,0.022460767267807012,0.8417658250503659
"13665-1",1976-06-21,0.022491469201518177,0.84263732951949566
"13666-1",1976-06-22,0.022521441066746983,0.84341521909372641
"13667-1",1976-06-23,0.022551011550885715,0.84428548733579145
"13668-1",1976-06-24,0.022582032084350324,0.84505086844749211
"13669-1",1976-06-25,0.022611369072061946,0.84548966647796098
"13670-1",1976-06-28,0.022642413223691191,0.84593407746872351
"13671-1",1976-06-29,0.022674390921881612,0.84630789238274129
"13672-1",1976-06-30,0.022707155832938801,0.84678006141008899
"13673-1",1976-07-01,0.022736340629864647,0.84671076411431467
"13674-1",1976-07-02,0.02276166140562582,0.84749266570394144
"13675-1",1976-07-06,0.02278423788608893,0.84785048958315579
"13676-1",1976-07-07,0.022803875998862674,0.84865272028583216
