,Date,Constant,Mkt
"7829-1",1994-08-12,0.021764315817142221,1.0145828816370457
"7830-1",1994-08-15,0.0217620488995952,1.0154170773135491
"7831-1",1994-08-16,0.02175980984019588,1.0162493772572427
"7832-1",1994-08-17,0.021757712367647609,1.0173707246011712
"7833-1",1994-08-18,0.021755985612264168,1.0187065024215978
"7834-1",1994-08-19,0.021754391618166894,1.019884179324732
"7835-1",1994-08-22,0.021752702409939012,1.021022980588336
"7836-1",1994-08-23,0.021750990217340487,1.0221774225994882
"7837-1",1994-08-24,0.021749074302313213,1.0229575579983596
"7838-1",1994-08-25,0.021746946176526647,1.0232250437743697
"7839-1",1994-08-26,0.021744726074689486,1.0235144357828185
"7840-1",1994-08-29,0.02174247193926401,1.0236787654972093
"7841-1",1994-08-30,0.021740150541879288,1.0238041895030445
"7842-1",1994-08-31,0.021737688413660597,1.0237620219271466
"7843-1",1994-09-01,0.021735112241206642,1.0237586576128408
"7844-1",1994-09-02,0.021732341207538985,1.0240801683621084
"7845-1",1994-09-06,0.0217296589814591,1.0243049861311
"7846-1",1994-09-07,0.021727118856240998,1.0245443087373578
"7847-1",1994-09-08,0.021724698513092753,1.0247754802345661
"7848-1",1994-09-09,0.021722241960438544,1.024949978846277
"7849-1",1994-09-12,0.021719633007769669,1.0256067170370777
"7850-1",1994-09-13,0.021717094684995327,1.0261577160015483
"7851-1",1994-09-14,0.021714539883736089,1.0266918946780359
"7852-1",1994-09-15,0.02171189772650613,1.0271487944714954
"7853-1",1994-09-16,0.021709132483320646,1.0271282658678029
"7854-1",1994-09-19,0.021706122302333406,1.027541102484024
"7855-1",1994-09-20,0.021703154420328889,1.0279352293422797
"7856-1",1994-09-21,0.021700122367103943,1.0286437671667628
"7857-1",1994-09-22,0.021697228888593066,1.0290929816701568
"7858-1",1994-09-23,0.021694470109235781,1.0294963651284239
"7859-1",1994-09-26,0.021691582450249984,1.030044456776104
"7860-1",1994-09-27,0.021688590676152426,1.0305216986187413
"7861-1",1994-09-28,0.021685770300999749,1.0310922493509247
"7862-1",1994-09-29,0.021682982427491476,1.0317280458349978
"7863-1",1994-09-30,0.021680162038156026,1.032404777001444
"7864-1",1994-10-03,0.021677557397286502,1.0332356646905585
"7865-1",1994-10-04,0.02167494880616664,1.0340701813488322
"7866-1",1994-10-05,0.021672249035204975,1.0353607465403982
"7867-1",1994-10-06,0.021669586208234455,1.0366035453549345
"7868-1",1994-10-07,0.021666935969733337,1.0378364928215162
"7869-1",1994-10-10,0.02166458587847821,1.0396821863199419
"7870-1",1994-10-11,0.021662339429511918,1.0417923600112653
"7871-1",1994-10-12,0.021659982073888338,1.0434195166318925
"7872-1",1994-10-13,0.021657300528988118,1.0450577037103743
"7873-1",1994-10-14,0.021654644662358329,1.0467264701710441
"7874-1",1994-10-17,0.021651972335508571,1.0483857157000012
"7875-1",1994-10-18,0.021649196199178704,1.0500696858674472
"7876-1",1994-10-19,0.021646475090371264,1.051716210085214
"7877-1",1994-10-20,0.021643795664213317,1.0534322281398836
"7878-1",1994-10-21,0.021641308899784384,1.054709043343748
"7879-1",1994-10-24,0.021639097832961262,1.0556012563640473
"7880-1",1994-10-25,0.021636718289892328,1.0569348612200398
"7881-1",1994-10-26,0.021634566105266796,1.0582452586360409
"7882-1",1994-10-27,0.021632618231912502,1.0597433503090221
"7883-1",1994-10-28,0.021630805319217385,1.0615307381189556
"7884-1",1994-10-31,0.021629011441566353,1.0634165706355387
"7885-1",1994-11-01,0.021627325964110433,1.0652360139478649
"7886-1",1994-11-02,0.021625738698143781,1.0667981524435637
"7887-1",1994-11-03,0.021624273573734844,1.0682605508872536
"7888-1",1994-11-04,0.021622759011803664,1.0696808968522789
"7889-1",1994-11-07,0.021621221071032242,1.071175220514105
"7890-1",1994-11-08,0.021619639152867409,1.0726755294545263
"7891-1",1994-11-09,0.021618023643502932,1.0741186917928423
"7892-1",1994-11-10,0.021616475783325199,1.0755411384134779
"7893-1",1994-11-11,0.021614999377682423,1.0769003732513029
"7894-1",1994-11-14,0.021613598401184399,1.0781518168738984
"7895-1",1994-11-15,0.021612248304950156,1.0795192500965878
"7896-1",1994-11-16,0.021610932245254469,1.0808739443888364
"7897-1",1994-11-17,0.021609401364860961,1.0822140202416464
"7898-1",1994-11-18,0.02160800789236476,1.0833390337282671
"7899-1",1994-11-21,0.021606579194349627,1.0845167829458939
"7900-1",1994-11-22,0.021605322786962637,1.0852548712965311
"7901-1",1994-11-23,0.021604204299337119,1.0851295056295285
"7902-1",1994-11-25,0.021603350477407402,1.0848690622156596
"7903-1",1994-11-28,0.021602558497824682,1.0847390773517265
"7904-1",1994-11-29,0.021601604774630252,1.0844164775010328
"7905-1",1994-11-30,0.021600879913434897,1.0842885519361081
"7906-1",1994-12-01,0.021599994737465641,1.0842751744305206
"7907-1",1994-12-02,0.021598954689920232,1.084809821396262
"7908-1",1994-12-05,0.021597715298492422,1.0848629019867957
"7909-1",1994-12-06,0.021596361335084732,1.0848847963170438
"7910-1",1994-12-07,0.021595016665691007,1.0849013147973661
"7911-1",1994-12-08,0.021593409811983637,1.0853995540329155
"7912-1",1994-12-09,0.021591845986157949,1.085688439444739
"7913-1",1994-12-12,0.02159031210202661,1.0859936249933719
"7914-1",1994-12-13,0.021588699780975096,1.0861947274862793
"7915-1",1994-12-14,0.021587093172755333,1.0864001062874926
"7916-1",1994-12-15,0.021585497238771421,1.0866425302816056
"7917-1",1994-12-16,0.021583684832278006,1.0866418953433592
"7918-1",1994-12-19,0.021581629565158775,1.0862611499320951
"7919-1",1994-12-20,0.021579597364860384,1.0858631379808941
"7920-1",1994-12-21,0.021577579008266908,1.0854618288298703
"7921-1",1994-12-22,0.021575481909438594,1.0848944102364557
"7922-1",1994-12-23,0.021573215984376001,1.0843499687221265
"7923-1",1994-12-27,0.021570998857753557,1.0838420550076873
"7924-1",1994-12-28,0.021568456953089468,1.08282581873326
"7925-1",1994-12-29,0.021565978724947536,1.0817207527811457
"7926-1",1994-12-30,0.021563513733366724,1.0806282972067418
"7927-1",1995-01-03,0.021560956849308623,1.0795796142873679
"7928-1",1995-01-04,0.021558384193779766,1.0785448834955198
"7929-1",1995-01-05,0.021555994256227378,1.0777153114851936
"7930-1",1995-01-06,0.021553586814639772,1.076888717326645
"7931-1",1995-01-09,0.021550976553041924,1.0759379069794286
"7932-1",1995-01-10,0.02154836500611465,1.0749867467681518
"7933-1",1995-01-11,0.021545708275237108,1.0740048391080819
"7934-1",1995-01-12,0.02154294590503724,1.0730552806081779
"7935-1",1995-01-13,0.021540136037817403,1.0721041060342247
"7936-1",1995-01-16,0.021537420524519187,1.0714322334967237
"7937-1",1995-01-17,0.021534801754164772,1.0710236932878943
"7938-1",1995-01-18,0.021532213931475717,1.0706383187811637
"7939-1",1995-01-19,0.02152961037316287,1.0702609752835188
"7940-1",1995-01-20,0.021527245842109782,1.0694200598006833
"7941-1",1995-01-23,0.021524787170306436,1.0687425031896589
"7942-1",1995-01-24,0.021522627105922086,1.0680649465786345
"7943-1",1995-01-25,0.021520457519567007,1.0673822062454132
"7944-1",1995-01-26,0.021518344780798601,1.066738150406352
"7945-1",1995-01-27,0.021516304694238916,1.0661039824591376
"7946-1",1995-01-30,0.021514847879440427,1.0662437957836348
"7947-1",1995-01-31,0.021513473201078048,1.0662578488955152
"7948-1",1995-02-01,0.021512297416115659,1.0665358266080702
"7949-1",1995-02-02,0.021511225309417341,1.0668667187199292
"7950-1",1995-02-03,0.021510088737050299,1.0671010999990773
"7951-1",1995-02-06,0.021508910677405849,1.0671632667999933
"7952-1",1995-02-07,0.021507885557717838,1.0675428619361065
"7953-1",1995-02-08,0.021506755824491568,1.06794737321583
"7954-1",1995-02-09,0.021505712902754597,1.0683902831011185
"7955-1",1995-02-10,0.021504532108332246,1.0688754127345446
"7956-1",1995-02-13,0.021503311977400703,1.0693297588289241
"7957-1",1995-02-14,0.021501876842497984,1.0697694740122059
"7958-1",1995-02-15,0.021500359293015216,1.0701839519789729
"7959-1",1995-02-16,0.021498530528270207,1.0700901569709675
"7960-1",1995-02-17,0.021496657363720324,1.0700039154234207
"7961-1",1995-02-21,0.021494790097626799,1.0699060336540016
"7962-1",1995-02-22,0.021492743079294094,1.0698387320061578
"7963-1",1995-02-23,0.021490609123944498,1.0696531099609525
"7964-1",1995-02-24,0.021488427975317751,1.069395229648288
"7965-1",1995-02-27,0.021486416070562678,1.0692294850120665
"7966-1",1995-02-28,0.021484352578206752,1.0692076712879361
"7967-1",1995-03-01,0.021482331443774812,1.0693040374080511
"7968-1",1995-03-02,0.021480304894088011,1.0694061153610077
"7969-1",1995-03-03,0.021478582495252488,1.0693633121367154
"7970-1",1995-03-06,0.021476822840899044,1.0693027623788449
"7971-1",1995-03-07,0.02147523777738795,1.0691649873027034
"7972-1",1995-03-08,0.021473641669687942,1.069055395405915
"7973-1",1995-03-09,0.021471978412326356,1.068897823755099
"7974-1",1995-03-10,0.021470187875886677,1.0687185989126469
"7975-1",1995-03-13,0.021468266550954868,1.0680409690022983
"7976-1",1995-03-14,0.021466452206570188,1.0673960989656186
"7977-1",1995-03-15,0.021464702404113852,1.0668742062018393
"7978-1",1995-03-16,0.021463104251722563,1.0662645959035244
"7979-1",1995-03-17,0.021461456597849062,1.0655606661845924
"7980-1",1995-03-20,0.021459845150033227,1.0648481131522025
"7981-1",1995-03-21,0.021458346287941119,1.0641738671265546
"7982-1",1995-03-22,0.021456693692776696,1.063625158591297
"7983-1",1995-03-23,0.021455075749513924,1.063081166144674
"7984-1",1995-03-24,0.021453434255262638,1.0625307631667977
"7985-1",1995-03-27,0.021451765477178163,1.0618940259174843
"7986-1",1995-03-28,0.021450275996748806,1.0615501154141354
"7987-1",1995-03-29,0.021448841028156359,1.0612340261820126
"7988-1",1995-03-30,0.021447054698108741,1.0611211716835429
"7989-1",1995-03-31,0.021444822538451622,1.0611296710995264
"7990-1",1995-04-03,0.021442576810668194,1.0611506351209652
"7991-1",1995-04-04,0.021440450197616267,1.0612283390214969
"7992-1",1995-04-05,0.021438291217175432,1.0612542821889834
"7993-1",1995-04-06,0.021436255112998383,1.0613178528596616
"7994-1",1995-04-07,0.021434102333635373,1.0613615743123956
"7995-1",1995-04-10,0.021431959830259053,1.0614038972137738
"7996-1",1995-04-11,0.021429885969898966,1.0615046091452767
"7997-1",1995-04-12,0.021427899264391308,1.0615549089073184
"7998-1",1995-04-13,0.021425875601999243,1.0615637128651669
"7999-1",1995-04-17,0.021423820730735076,1.0615364131086438
"8000-1",1995-04-18,0.021421819357078258,1.061412640498997
"8001-1",1995-04-19,0.021420040259458865,1.0610317297736043
"8002-1",1995-04-20,0.021417683524858816,1.0612404375978903
"8003-1",1995-04-21,0.021415322034495237,1.0614465564038242
"8004-1",1995-04-24,0.021412869993033667,1.0614955453253172
"8005-1",1995-04-25,0.021410377718352649,1.0614459716410474
"8006-1",1995-04-26,0.021407953597949964,1.0613755275685803
"8007-1",1995-04-27,0.021405583619990735,1.0613308740566669
"8008-1",1995-04-28,0.02140323187264841,1.0612986263870146
"8009-1",1995-05-01,0.021400972822642243,1.0613168427707227
"8010-1",1995-05-02,0.0213986398305748,1.0613677653327083
"8011-1",1995-05-03,0.02139628318274945,1.0614122488454234
"8012-1",1995-05-04,0.021393963960039526,1.0615764300831643
"8013-1",1995-05-05,0.021391550116503833,1.0617728058167144
"8014-1",1995-05-08,0.02138931776520615,1.0619074292769293
"8015-1",1995-05-09,0.021386977676469059,1.0618074454391679
"8016-1",1995-05-10,0.021384569627061627,1.0616958998786106
"8017-1",1995-05-11,0.021382124024088255,1.0615651880598092
"8018-1",1995-05-12,0.021379654350658469,1.0614156394440977
"8019-1",1995-05-15,0.021376884461809412,1.0610311514992057
"8020-1",1995-05-16,0.021374334936938463,1.0609615723481283
"8021-1",1995-05-17,0.021371757631577348,1.0608806505075292
"8022-1",1995-05-18,0.021368973820892895,1.0609472807824061
"8023-1",1995-05-19,0.021366375250837663,1.0601945515561846
"8024-1",1995-05-22,0.021363931825574181,1.0593995922326698
"8025-1",1995-05-23,0.021361329497205712,1.0581937284351568
"8026-1",1995-05-24,0.021358830486150247,1.0572866689925506
"8027-1",1995-05-25,0.021356428115866837,1.0563631686612411
"8028-1",1995-05-26,0.02135445298237762,1.0553815218359928
"8029-1",1995-05-30,0.021352437752076167,1.0545117462872007
"8030-1",1995-05-31,0.021350324719302736,1.0537151802326943
"8031-1",1995-06-01,0.021348292777668646,1.0533214435715847
"8032-1",1995-06-02,0.021346271310652535,1.0529330528537479
"8033-1",1995-06-05,0.021344683709796659,1.0525446621359111
"8034-1",1995-06-06,0.02134284889418691,1.0516431748435457
"8035-1",1995-06-07,0.021340981481508661,1.0507450148721269
"8036-1",1995-06-08,0.021339072968261166,1.0498944017395586
"8037-1",1995-06-09,0.021337033077726861,1.0490795492376994
"8038-1",1995-06-12,0.021335174838983555,1.047813508841752
"8039-1",1995-06-13,0.021333238225098115,1.0464141337298756
"8040-1",1995-06-14,0.02133137418024297,1.0452419197589924
"8041-1",1995-06-15,0.021329420529201955,1.0440483639939913
"8042-1",1995-06-16,0.021327629856916493,1.042976805066411
"8043-1",1995-06-19,0.021326055649122006,1.0422219475614909
"8044-1",1995-06-20,0.021324535675660949,1.0416368585241016
"8045-1",1995-06-21,0.021323223061254518,1.0410799908435262
"8046-1",1995-06-22,0.021322018557921193,1.0405084093556602
"8047-1",1995-06-23,0.021320959105049726,1.0405043879599554
"8048-1",1995-06-26,0.021319796551805777,1.0406020975204127
"8049-1",1995-06-27,0.021318450303804859,1.0413248238290798
"8050-1",1995-06-28,0.021316895717740428,1.0423240074773112
"8051-1",1995-06-29,0.021315527846633545,1.04352648485483
"8052-1",1995-06-30,0.021314138323933977,1.0447311723021859
"8053-1",1995-07-03,0.021312420612519704,1.04562319669339
"8054-1",1995-07-05,0.021310614307251709,1.0464157464328303
"8055-1",1995-07-06,0.021308266650581414,1.0468583286350925
"8056-1",1995-07-07,0.021305850660875165,1.0470405092464365
"8057-1",1995-07-10,0.021302898154739739,1.0461456545733876
"8058-1",1995-07-11,0.021299847731245818,1.0451941624747429
"8059-1",1995-07-12,0.021297027917518523,1.0439758914576431
"8060-1",1995-07-13,0.021294337866575631,1.0432432864789865
"8061-1",1995-07-14,0.021291817996003052,1.0425512139076729
"8062-1",1995-07-17,0.021289398239226417,1.0418080461389052
"8063-1",1995-07-18,0.02128693950692781,1.0410118330804328
"8064-1",1995-07-19,0.021284723367962319,1.0395470317184723
"8065-1",1995-07-20,0.021282580879722561,1.0376687490603138
"8066-1",1995-07-21,0.021280223721696283,1.0353595253871173
"8067-1",1995-07-24,0.021277965861359178,1.0330705731859473
"8068-1",1995-07-25,0.021275813089142434,1.0310283371517472
"8069-1",1995-07-26,0.021273673775231289,1.0290209026903934
"8070-1",1995-07-27,0.021271944830980622,1.0273346108704875
"8071-1",1995-07-28,0.021270178355126158,1.0255576518167602
"8072-1",1995-07-31,0.021268359964542516,1.0238301515565764
"8073-1",1995-08-01,0.021266519313598006,1.0221102253276788
"8074-1",1995-08-02,0.021264575787305479,1.0205688147866541
"8075-1",1995-08-03,0.02126276054821586,1.0189357405157462
"8076-1",1995-08-04,0.021260836580753631,1.0173433602529358
"8077-1",1995-08-07,0.021258925532877875,1.0157575737748852
"8078-1",1995-08-08,0.021256876444560386,1.0140590643129832
"8079-1",1995-08-09,0.021254920459005046,1.0123763938403392
"8080-1",1995-08-10,0.021253176374313624,1.010700933240807
"8081-1",1995-08-11,0.021251647972445779,1.0088273317013778
"8082-1",1995-08-14,0.021250145694361698,1.0069235090881399
"8083-1",1995-08-15,0.021248516925873553,1.0047012049867807
"8084-1",1995-08-16,0.021247034762651561,1.0024290188157143
"8085-1",1995-08-17,0.021245483481602295,1.0000510054007921
"8086-1",1995-08-18,0.021243938289100862,0.99767299198586989
"8087-1",1995-08-21,0.021242518208864539,0.99532477696240551
"8088-1",1995-08-22,0.02124085030430934,0.9931620694490203
"8089-1",1995-08-23,0.021239263618417298,0.99104910393482848
"8090-1",1995-08-24,0.021237846752654058,0.98878013007756982
"8091-1",1995-08-25,0.021236479710257487,0.986499289628475
"8092-1",1995-08-28,0.021235104999272048,0.98420801230778454
"8093-1",1995-08-29,0.021233619823505839,0.98202949107094684
"8094-1",1995-08-30,0.021232183848997742,0.97985431795474787
"8095-1",1995-08-31,0.021230874883387558,0.97782175254054904
"8096-1",1995-09-01,0.021229735996613673,0.97597436758193756
"8097-1",1995-09-05,0.02122852387868232,0.97405970749158699
"8098-1",1995-09-06,0.021227369327856693,0.97233308319269496
"8099-1",1995-09-07,0.021226128835711948,0.97050119015728309
"8100-1",1995-09-08,0.021225006842463246,0.96870155228076271
"8101-1",1995-09-11,0.02122404471086416,0.96717931625897158
"8102-1",1995-09-12,0.021223068148799942,0.96564529640725649
"8103-1",1995-09-13,0.021222000971385335,0.96403419744809637
"8104-1",1995-09-14,0.021220991637113187,0.96250182241857196
"8105-1",1995-09-15,0.021220019713484171,0.96104454775964998
"8106-1",1995-09-18,0.021219025175759923,0.95960112300003764
"8107-1",1995-09-19,0.021218250928867703,0.95805276348536184
"8108-1",1995-09-20,0.021218098577247792,0.95713919883457288
"8109-1",1995-09-21,0.021218158657443146,0.9565436634820369
"8110-1",1995-09-22,0.02121820691358052,0.95597307138494081
"8111-1",1995-09-25,0.021218317599320604,0.95533450644346818
"8112-1",1995-09-26,0.021218373983055178,0.95473104612914128
"8113-1",1995-09-27,0.021218526009262408,0.9540885352845303
"8114-1",1995-09-28,0.021218843413274773,0.95327158936672707
"8115-1",1995-09-29,0.021219149788832138,0.95242124705491293
"8116-1",1995-10-02,0.021219210604157764,0.9516628111132478
"8117-1",1995-10-03,0.021219277738761397,0.95089082942627412
"8118-1",1995-10-04,0.021219750705563718,0.94988410600085682
"8119-1",1995-10-05,0.021220491282465875,0.94845853575211647
"8120-1",1995-10-06,0.021221311054979063,0.94711110920974784
"8121-1",1995-10-09,0.021222088175010922,0.9457636826673792
"8122-1",1995-10-10,0.021222956933323593,0.94408263341571652
"8123-1",1995-10-11,0.021223741880821548,0.94247287520651768
"8124-1",1995-10-12,0.021224751819804193,0.94133774424330519
"8125-1",1995-10-13,0.021225655799849454,0.93991419520401909
"8126-1",1995-10-16,0.021226452252130427,0.93836991220342791
"8127-1",1995-10-17,0.021227185657206764,0.93686853250555013
"8128-1",1995-10-18,0.021228007502580051,0.93554770232706552
"8129-1",1995-10-19,0.021228903548969499,0.93428241490489994
"8130-1",1995-10-20,0.021229859615434235,0.93308043468540214
"8131-1",1995-10-23,0.021230809928760253,0.93188961216373789
"8132-1",1995-10-24,0.021232105188678834,0.930252794272171
"8133-1",1995-10-25,0.021233299505912212,0.92857819633892491
"8134-1",1995-10-26,0.021234489460280458,0.92691621626287357
"8135-1",1995-10-27,0.021235701431061633,0.92518307141494083
"8136-1",1995-10-30,0.021236843320646525,0.92335216227544492
"8137-1",1995-10-31,0.021237926835363526,0.92139413697186401
"8138-1",1995-11-01,0.021238941297990893,0.91949954762351804
"8139-1",1995-11-02,0.021240296955675364,0.9181970211113244
"8140-1",1995-11-03,0.021241542695700281,0.91650928279093169
"8141-1",1995-11-06,0.02124267763890084,0.91470467962189372
"8142-1",1995-11-07,0.021243604664479634,0.91310523243780728
"8143-1",1995-11-08,0.021244490916135339,0.91157515137292855
"8144-1",1995-11-09,0.021245440827382108,0.91020102241089651
"8145-1",1995-11-10,0.021246488647087464,0.90897680241925327
"8146-1",1995-11-13,0.021247294001575712,0.90785158023726908
"8147-1",1995-11-14,0.021248026301811548,0.90676364284122946
"8148-1",1995-11-15,0.021248603097120948,0.90602491247829309
"8149-1",1995-11-16,0.0212493150108468,0.90553903745574182
"8150-1",1995-11-17,0.02124972130148647,0.90443963630492685
"8151-1",1995-11-20,0.021250287277263996,0.90354669851296232
"8152-1",1995-11-21,0.02125069472112457,0.90296661319874139
"8153-1",1995-11-22,0.021250739885561903,0.90212767211059131
"8154-1",1995-11-24,0.021250414035505087,0.90159169919833626
"8155-1",1995-11-27,0.021250152493161527,0.90112793205559216
"8156-1",1995-11-28,0.021249925841053875,0.90068434614700876
"8157-1",1995-11-29,0.021249863126287915,0.90068141642733346
"8158-1",1995-11-30,0.021249594957868195,0.90039187586232516
"8159-1",1995-12-01,0.021249404882926631,0.90009436396499687
"8160-1",1995-12-04,0.021249046026129311,0.89972219619022531
"8161-1",1995-12-05,0.021248967062699832,0.90034045169872101
"8162-1",1995-12-06,0.021248784360385648,0.90080693057067007
"8163-1",1995-12-07,0.021248403169691496,0.90115184614112254
"8164-1",1995-12-08,0.021248049289444945,0.901431715538214
"8165-1",1995-12-11,0.021247896565934479,0.90184847107309274
"8166-1",1995-12-12,0.02124783463423642,0.90233936664892755
"8167-1",1995-12-13,0.021247695084125013,0.90289892684192086
"8168-1",1995-12-14,0.021247511946455262,0.90339471564369866
"8169-1",1995-12-15,0.021247242955511763,0.90413295872091448
"8170-1",1995-12-18,0.021246859750975646,0.90498389836463411
"8171-1",1995-12-19,0.021246416164506617,0.90619642647810028
"8172-1",1995-12-20,0.021246150370530105,0.90800783969034715
"8173-1",1995-12-21,0.021245891984111778,0.90980488660622971
"8174-1",1995-12-22,0.021245686716192338,0.9117284475630919
"8175-1",1995-12-26,0.021245450586588444,0.91361840656857773
"8176-1",1995-12-27,0.021245190272209825,0.91548367914941564
"8177-1",1995-12-28,0.021244967539476151,0.91736685361328152
"8178-1",1995-12-29,0.021244791478883265,0.91924050003068059
"8179-1",1996-01-02,0.021244300383158304,0.92067466784129504
"8180-1",1996-01-03,0.021243411040655288,0.92130937116483513
"8181-1",1996-01-04,0.02124250953709941,0.92194738470227189
"8182-1",1996-01-05,0.021241675844243274,0.92239620440820491
"8183-1",1996-01-08,0.021240838297681596,0.92284699093443223
"8184-1",1996-01-09,0.021239899355916483,0.92321497875518055
"8185-1",1996-01-10,0.021238949299246128,0.92364612294149551
"8186-1",1996-01-11,0.021238169753680217,0.92313740840554837
"8187-1",1996-01-12,0.02123753875671492,0.92306842044323623
"8188-1",1996-01-15,0.021236946329888939,0.92298237207131617
"8189-1",1996-01-16,0.021236319201822836,0.92296480435087025
"8190-1",1996-01-17,0.021235915497011162,0.9237226324219191
"8191-1",1996-01-18,0.021235597391426535,0.92445424806519927
"8192-1",1996-01-19,0.021235178193592559,0.92505859709782412
"8193-1",1996-01-22,0.021234660737802082,0.92547238361468631
"8194-1",1996-01-23,0.021234008293885297,0.92569785972536711
"8195-1",1996-01-24,0.02123358471972453,0.92590776136533037
"8196-1",1996-01-25,0.021233417474426069,0.92703342307577796
"8197-1",1996-01-26,0.02123296350311691,0.92854931597581236
"8198-1",1996-01-29,0.021232480413632106,0.93000279234808825
"8199-1",1996-01-30,0.021232086839278939,0.93156896071682405
"8200-1",1996-01-31,0.02123149237577919,0.93251312568313371
"8201-1",1996-02-01,0.021230933222380007,0.93355700827784183
"8202-1",1996-02-02,0.021230413408914735,0.93465844771700546
"8203-1",1996-02-05,0.021229714669722621,0.93593034842455702
"8204-1",1996-02-06,0.021229077554145048,0.9373574069925581
"8205-1",1996-02-07,0.021228347656297421,0.93856979682368635
"8206-1",1996-02-08,0.021227817604448692,0.94002697619282882
"8207-1",1996-02-09,0.021227121471206808,0.9410320853820674
"8208-1",1996-02-12,0.021226412619803837,0.94203373271368296
"8209-1",1996-02-13,0.0212257903550453,0.94319446882970337
"8210-1",1996-02-14,0.021225120762947178,0.94438741096006495
"8211-1",1996-02-15,0.021224433199395449,0.94560848090121818
"8212-1",1996-02-16,0.021223874540635096,0.94669358630529099
"8213-1",1996-02-20,0.021223479398432672,0.94756171094350117
"8214-1",1996-02-21,0.021222979374037436,0.9488045375306734
"8215-1",1996-02-22,0.021222472564408679,0.9500231232037667
"8216-1",1996-02-23,0.021221956420009604,0.95119184360589926
"8217-1",1996-02-26,0.0212214334089257,0.9523586949103644
"8218-1",1996-02-27,0.021221089740925479,0.95288482541001818
"8219-1",1996-02-28,0.021220844585537656,0.95326347377780773
"8220-1",1996-02-29,0.021220837710209946,0.95348808119282291
"8221-1",1996-03-01,0.021220835776972924,0.95370259940496038
"8222-1",1996-03-04,0.02122066039743226,0.95376958095562869
"8223-1",1996-03-05,0.0212202244255566,0.95302083640506619
"8224-1",1996-03-06,0.021220085842688023,0.95296015566749881
"8225-1",1996-03-07,0.021219741029757919,0.95316611809892826
"8226-1",1996-03-08,0.021219403141416522,0.95337632146307716
"8227-1",1996-03-11,0.021218933630409192,0.95488974731734622
"8228-1",1996-03-12,0.021217852160072319,0.95448757117200211
"8229-1",1996-03-13,0.021216767180751481,0.95409124524880728
"8230-1",1996-03-14,0.021215807776092735,0.95387437045783574
"8231-1",1996-03-15,0.021214855033247708,0.95366678899422686
"8232-1",1996-03-18,0.021213920340428821,0.95346964803910439
"8233-1",1996-03-19,0.021212646075742796,0.95157409163494311
"8234-1",1996-03-20,0.021211327672493039,0.94970106228220319
"8235-1",1996-03-21,0.021210044621381832,0.94779435319830352
"8236-1",1996-03-22,0.021208802668799275,0.9458750588113497
"8237-1",1996-03-25,0.021207393083334546,0.94384169109901972
"8238-1",1996-03-26,0.021205847089349913,0.94194756134471891
"8239-1",1996-03-27,0.02120439040348476,0.94013851480115695
"8240-1",1996-03-28,0.021203010359793811,0.93824080541975441
"8241-1",1996-03-29,0.021201846198558392,0.93637247742137553
"8242-1",1996-04-01,0.021200917319445945,0.93433603571814361
"8243-1",1996-04-02,0.021200076643536112,0.93261170753943312
"8244-1",1996-04-03,0.021199337239739137,0.93095974027737793
"8245-1",1996-04-04,0.021198436613647929,0.9292364608959871
"8246-1",1996-04-08,0.021197567589194805,0.9275174824654564
"8247-1",1996-04-09,0.021196564423958647,0.92656070975299987
"8248-1",1996-04-10,0.021195540004500142,0.92561333824431391
"8249-1",1996-04-11,0.021194455874725279,0.92490773051033859
"8250-1",1996-04-12,0.021193432245715682,0.92409096252451595
"8251-1",1996-04-15,0.021192505092038096,0.92354664607956005
"8252-1",1996-04-16,0.021191512569983285,0.92282217409665013
"8253-1",1996-04-17,0.021190435247437987,0.92195632167063468
"8254-1",1996-04-18,0.021189195190805542,0.9213617815591808
"8255-1",1996-04-19,0.021187784169067473,0.92049384036440884
"8256-1",1996-04-22,0.021186423876597971,0.91966387228035729
"8257-1",1996-04-23,0.021185050262359586,0.9188080678174223
"8258-1",1996-04-24,0.021183786269688719,0.91817605411518355
"8259-1",1996-04-25,0.02118250711831101,0.91754455618409769
"8260-1",1996-04-26,0.021181278902552961,0.91699104647189889
"8261-1",1996-04-29,0.021180114969744156,0.91647034492518586
"8262-1",1996-04-30,0.02117901799045201,0.91597014606616911
"8263-1",1996-05-01,0.021178001497874972,0.91547816282731165
"8264-1",1996-05-02,0.021176899776445251,0.91492238200668274
"8265-1",1996-05-03,0.021175493858314229,0.91603298589011406
"8266-1",1996-05-06,0.021174088163176497,0.91714350631335362
"8267-1",1996-05-07,0.021172771494598969,0.91820556103875317
"8268-1",1996-05-08,0.021171673943930526,0.91896194308323453
"8269-1",1996-05-09,0.021170653133522226,0.91987760026801568
"8270-1",1996-05-10,0.021169519241833159,0.92069706840588106
"8271-1",1996-05-13,0.021168539508743204,0.92208826412936606
"8272-1",1996-05-14,0.021167624261218397,0.92376688760614789
"8273-1",1996-05-15,0.021166663685762484,0.92533446754564785
"8274-1",1996-05-16,0.021165769521063443,0.92689752826685423
"8275-1",1996-05-17,0.021164700753671089,0.92843088492644132
"8276-1",1996-05-20,0.021163551748515468,0.92981408776188357
"8277-1",1996-05-21,0.021162175213035456,0.93074053256660827
"8278-1",1996-05-22,0.021160807345898282,0.93166491280417829
"8279-1",1996-05-23,0.02115929805568521,0.93229095621746105
"8280-1",1996-05-24,0.021157939694126559,0.93278348159260138
